6883
62	206	128	266	
82	70	284	226	
60	98	186	274	
62	126	314	138	
60	106	184	274	
42	102	206	394	
34	138	230	370	
106	190	160	170	
72	166	168	202	
82	162	250	130	
88	66	304	234	
58	114	216	226	
70	158	122	266	
46	142	150	338	
66	178	142	242	
72	134	146	258	
70	154	132	258	
58	90	186	322	
56	110	166	314	
48	134	158	338	
48	142	140	346	
54	110	172	314	
74	78	196	274	
32	166	216	330	
66	86	174	314	
72	110	108	386	
50	190	228	194	
52	202	238	170	
52	138	260	178	
70	74	196	314	
42	206	250	202	
70	82	222	250	
64	118	148	298	
88	178	154	194	
48	118	188	298	
78	170	118	242	
86	154	134	234	
86	70	198	314	
106	238	112	210	
94	146	124	258	
100	154	116	258	
32	154	230	322	
62	126	312	146	
84	158	128	242	
76	114	146	282	
58	186	168	234	
78	150	248	138	
84	146	224	146	
64	82	278	234	
50	82	226	378	
86	102	118	362	
86	114	168	234	
78	90	148	330	
78	102	134	330	
78	62	176	402	
82	62	182	386	
72	90	126	426	
78	94	118	402	
82	94	124	386	
46	170	360	162	
38	190	262	234	
70	118	320	138	
62	110	238	186	
64	146	254	162	
72	158	174	194	
82	74	182	330	
56	146	250	170	
42	198	244	226	
58	130	240	178	
40	202	264	218	
58	118	264	178	
52	150	134	322	
42	190	206	242	
92	130	128	282	
88	110	302	138	
74	158	128	250	
80	138	206	170	
70	86	234	226	
50	170	212	210	
66	178	166	210	
54	106	270	210	
56	106	258	202	
62	106	284	170	
72	98	272	178	
48	138	186	266	
68	106	264	178	
66	118	282	154	
64	130	288	146	
58	122	248	186	
46	158	292	194	
44	158	308	194	
54	98	298	194	
46	210	258	186	
50	110	292	202	
50	122	268	202	
54	214	156	258	
68	174	148	234	
46	206	260	186	
60	126	214	210	
84	178	244	122	
74	102	134	354	
78	118	342	122	
58	106	244	210	
58	94	268	210	
94	130	186	178	
64	102	338	162	
72	74	280	226	
54	130	300	162	
66	134	350	122	
54	74	224	386	
66	94	196	266	
36	178	226	282	
80	102	132	338	
52	150	252	186	
72	70	210	298	
40	214	292	202	
56	94	190	306	
52	90	240	298	
62	66	214	378	
60	70	194	418	
56	150	216	194	
62	82	290	242	
54	110	274	194	
86	114	286	138	
70	70	166	402	
48	114	212	282	
44	170	214	242	
60	142	264	162	
46	126	224	266	
40	170	274	226	
48	182	246	186	
68	142	372	106	
68	146	366	106	
64	114	166	274	
44	134	264	242	
66	202	188	186	
80	162	168	194	
64	86	300	210	
50	154	260	194	
46	162	310	178	
66	102	214	226	
92	246	112	226	
42	162	202	266	
74	70	184	354	
66	98	196	250	
62	146	298	138	
64	162	134	266	
40	130	268	274	
56	114	290	170	
58	106	288	186	
102	222	74	426	
54	162	266	170	
84	254	154	194	
82	82	348	178	
58	78	208	370	
62	126	254	170	
70	82	226	242	
68	70	218	322	
72	66	222	322	
82	70	148	410	
102	146	196	162	
80	98	136	346	
38	154	336	218	
90	158	208	146	
68	98	230	210	
94	126	240	146	
60	110	260	186	
60	122	360	130	
60	110	356	154	
56	94	176	346	
82	94	156	306	
60	166	130	282	
48	110	200	322	
52	170	170	242	
102	106	126	322	
50	78	254	370	
74	102	116	386	
106	190	132	210	
78	70	202	314	
56	134	230	194	
66	134	300	138	
60	102	270	194	
84	170	158	194	
72	162	256	138	
62	174	214	178	
74	94	192	258	
48	170	254	194	
44	194	256	202	
100	166	206	138	
38	138	240	290	
74	106	326	154	
46	150	220	234	
42	114	258	306	
68	102	206	226	
58	74	226	338	
48	126	254	234	
46	122	248	242	
68	138	306	122	
38	146	252	274	
66	130	360	114	
52	130	312	170	
44	118	214	322	
38	150	272	258	
80	82	220	226	
86	74	146	402	
72	118	242	178	
52	94	290	242	
42	146	182	314	
64	82	164	394	
72	154	282	122	
76	138	142	250	
76	146	164	218	
54	226	140	274	
70	206	102	290	
42	110	220	338	
60	158	250	162	
56	170	244	170	
60	90	168	346	
76	186	240	138	
58	162	202	202	
60	138	222	186	
58	98	294	178	
70	98	234	202	
64	114	222	202	
54	174	138	290	
120	178	136	210	
74	134	128	290	
82	62	188	362	
66	134	272	154	
80	66	200	306	
110	206	78	434	
100	214	76	426	
46	150	136	354	
86	162	108	266	
60	130	302	146	
100	282	112	202	
70	166	172	202	
40	114	300	282	
70	126	136	298	
74	110	188	218	
32	182	212	322	
94	110	110	354	
50	102	208	322	
104	162	112	258	
50	154	270	170	
64	218	198	178	
108	102	134	322	
64	154	150	250	
84	162	246	122	
54	118	246	210	
72	142	128	274	
70	154	302	114	
64	118	220	210	
70	138	104	354	
62	138	124	330	
62	178	160	226	
62	118	296	154	
64	98	146	338	
62	98	158	346	
52	190	210	202	
66	134	206	194	
88	170	132	226	
82	130	120	306	
70	114	252	170	
50	126	168	322	
64	90	228	218	
74	90	130	386	
58	178	124	282	
86	82	188	274	
62	166	130	274	
38	138	296	258	
72	158	146	234	
54	178	118	298	
64	114	308	146	
66	86	256	226	
74	122	286	138	
42	130	304	242	
52	210	142	290	
52	118	238	218	
60	118	156	306	
52	94	260	274	
66	230	144	234	
62	150	232	162	
66	158	228	162	
64	98	290	178	
68	94	260	194	
40	190	258	226	
92	262	130	194	
34	186	214	306	
88	170	172	178	
62	86	270	242	
66	122	246	178	
72	170	360	98	
78	78	200	266	
84	98	114	386	
48	126	148	394	
46	134	168	346	
42	174	256	226	
78	82	208	250	
60	166	242	154	
52	98	176	386	
48	182	184	250	
72	94	178	282	
54	82	192	434	
80	134	90	442	
64	106	144	330	
76	90	212	218	
76	90	144	362	
76	78	158	362	
72	82	142	418	
70	146	122	298	
66	126	298	146	
84	138	116	298	
72	114	294	154	
40	174	270	218	
40	178	290	210	
42	134	242	250	
78	50	302	378	
76	110	114	370	
92	98	114	378	
38	146	184	362	
40	206	238	234	
42	158	188	282	
58	146	312	138	
76	78	176	338	
90	94	122	378	
62	134	372	122	
96	86	122	394	
92	102	142	306	
76	102	122	370	
44	178	186	258	
80	158	154	210	
46	102	222	330	
60	126	302	154	
92	110	258	146	
46	98	256	306	
46	98	276	290	
46	150	298	194	
60	146	258	154	
76	150	118	274	
84	170	376	82	
66	126	126	322	
52	122	160	322	
62	70	222	346	
74	118	106	386	
76	226	116	242	
86	130	164	226	
100	210	76	458	
64	82	274	242	
54	134	242	194	
48	222	174	250	
54	106	252	234	
44	202	182	258	
64	70	192	362	
58	114	198	250	
80	130	176	210	
62	106	240	194	
58	110	270	178	
60	114	264	178	
96	118	132	290	
54	122	264	186	
56	102	292	194	
54	170	264	170	
72	198	156	210	
38	206	196	274	
74	130	288	130	
76	134	262	138	
50	166	204	218	
40	162	164	346	
36	134	204	386	
78	62	196	330	
78	158	232	146	
78	150	224	154	
68	122	344	130	
68	206	204	170	
56	126	170	266	
72	78	244	226	
68	90	204	258	
90	150	218	138	
60	162	106	346	
76	142	134	258	
66	118	136	314	
76	94	204	234	
76	90	178	290	
60	110	210	234	
66	198	128	250	
60	90	196	298	
58	98	188	298	
60	82	196	306	
58	82	176	418	
52	106	262	218	
54	110	248	234	
68	122	242	170	
62	178	136	258	
52	134	218	226	
102	114	164	234	
60	214	122	274	
74	74	144	458	
76	90	114	426	
74	78	138	410	
48	114	272	234	
44	166	192	266	
58	94	174	362	
42	178	246	226	
76	154	172	194	
62	158	196	186	
70	146	174	210	
44	146	236	242	
72	90	152	354	
68	94	146	354	
74	202	250	130	
66	62	264	370	
90	158	260	114	
94	90	116	402	
90	90	110	418	
84	94	110	490	
48	102	234	298	
50	118	146	386	
54	106	152	378	
58	98	216	258	
60	98	160	338	
58	170	196	210	
54	154	210	210	
68	106	134	354	
34	154	242	290	
34	150	200	330	
68	194	176	194	
54	142	234	186	
92	102	168	266	
62	142	240	170	
74	102	204	234	
76	130	308	122	
50	138	184	274	
68	110	278	162	
50	138	272	186	
66	98	250	202	
62	122	128	354	
70	158	270	138	
80	178	260	122	
68	146	140	266	
66	166	126	266	
90	162	130	234	
62	158	226	170	
68	102	114	410	
98	122	260	130	
68	118	154	282	
36	150	196	370	
42	118	328	242	
38	162	334	218	
38	178	182	314	
46	174	174	274	
50	174	180	258	
86	118	270	138	
86	118	264	146	
64	86	242	234	
58	138	204	202	
48	178	168	266	
70	126	276	138	
56	138	208	218	
48	130	228	242	
52	118	234	234	
108	174	164	178	
62	222	148	234	
80	74	328	202	
58	138	308	146	
98	94	134	338	
60	78	204	362	
72	146	224	162	
70	126	148	274	
80	86	170	306	
52	142	192	234	
52	146	208	218	
60	190	100	314	
60	154	252	162	
88	170	160	186	
72	82	164	338	
40	142	244	274	
58	122	232	194	
104	134	144	242	
68	118	208	210	
102	134	176	194	
48	90	212	386	
56	166	290	146	
82	242	136	210	
54	110	180	282	
72	122	298	138	
74	134	282	130	
62	78	310	258	
56	90	332	218	
58	94	206	282	
58	162	268	146	
46	130	168	362	
60	86	246	250	
66	74	188	378	
46	118	188	314	
84	74	152	386	
60	126	170	258	
82	142	290	122	
88	166	196	146	
84	150	220	146	
44	154	184	298	
66	138	142	282	
94	50	222	394	
64	122	324	138	
56	74	262	322	
58	126	146	298	
58	70	212	394	
100	138	318	98	
94	138	318	106	
48	98	228	330	
50	134	172	298	
34	130	338	306	
32	134	364	322	
44	146	252	226	
48	134	258	218	
72	110	306	146	
68	130	140	282	
54	130	258	186	
66	158	190	194	
76	58	266	330	
94	174	236	114	
82	178	256	114	
84	170	240	130	
58	154	298	146	
58	150	118	338	
76	138	170	210	
72	154	166	210	
102	134	128	258	
88	150	282	114	
74	134	180	202	
74	82	262	210	
88	122	156	242	
82	186	250	122	
70	146	236	162	
54	178	316	138	
48	166	216	226	
74	78	184	314	
66	98	186	266	
40	146	258	250	
72	106	218	202	
38	214	258	226	
38	202	226	258	
40	154	166	354	
54	110	288	186	
44	134	306	218	
94	146	334	98	
98	154	120	258	
76	50	278	410	
48	122	216	258	
40	142	270	250	
88	106	118	346	
62	158	168	226	
78	78	182	322	
48	122	334	194	
78	150	258	130	
48	126	162	354	
78	74	150	442	
50	162	250	194	
76	90	116	418	
42	146	176	330	
58	130	290	162	
82	142	162	210	
60	142	324	130	
70	186	182	194	
62	198	98	314	
44	206	224	218	
62	158	122	298	
52	162	116	330	
54	114	246	226	
84	162	232	138	
48	166	126	346	
70	118	274	146	
74	126	270	146	
78	86	244	202	
96	150	318	98	
34	198	230	290	
90	86	148	338	
52	102	276	234	
58	90	282	226	
78	86	346	170	
58	182	190	210	
46	142	166	314	
104	106	170	242	
96	290	108	226	
36	186	172	338	
120	234	70	418	
62	106	330	162	
102	242	124	202	
68	186	212	170	
44	126	266	242	
58	122	200	226	
60	118	182	250	
64	130	176	218	
40	170	238	250	
44	178	240	218	
68	138	106	338	
42	174	266	210	
48	98	242	290	
36	142	278	274	
84	154	182	170	
104	154	272	106	
70	66	232	306	
74	150	246	146	
76	50	326	362	
48	174	240	194	
56	102	160	354	
72	138	112	322	
48	118	370	186	
98	190	170	162	
56	118	276	186	
56	98	306	186	
62	106	156	314	
50	122	168	330	
60	102	288	178	
48	122	280	210	
74	134	250	146	
68	82	190	314	
46	170	162	290	
100	166	174	170	
50	98	258	258	
56	142	184	242	
86	150	158	210	
90	58	252	314	
92	114	142	282	
48	142	230	234	
70	166	186	194	
62	130	262	162	
72	214	100	290	
82	110	100	442	
88	94	174	266	
78	254	142	210	
64	90	160	346	
56	198	172	226	
78	66	218	282	
42	126	260	266	
54	94	312	210	
52	98	310	202	
62	110	128	370	
70	146	98	362	
82	138	136	258	
68	126	258	162	
72	150	256	146	
44	138	194	298	
82	62	228	282	
80	74	208	274	
68	110	158	290	
76	70	178	370	
50	86	194	442	
72	206	240	138	
74	134	272	138	
76	202	210	154	
82	126	250	146	
66	118	184	242	
72	102	212	210	
92	138	240	138	
42	166	272	210	
50	98	278	242	
46	182	222	226	
48	126	210	266	
46	178	272	178	
52	158	182	242	
38	122	326	266	
38	170	218	282	
44	146	282	218	
96	130	282	114	
56	90	206	322	
62	78	296	266	
56	94	262	218	
64	122	180	242	
68	130	108	426	
76	174	242	138	
108	178	184	146	
50	106	194	306	
46	170	138	330	
50	146	136	322	
94	242	88	314	
54	142	128	322	
78	90	366	162	
64	118	170	250	
48	106	248	274	
80	130	264	138	
80	74	152	410	
46	134	220	242	
62	146	108	394	
48	126	274	210	
72	150	112	290	
44	126	278	226	
50	122	300	194	
46	130	272	226	
70	118	204	202	
96	186	178	154	
100	194	168	162	
72	138	292	122	
78	114	298	130	
70	134	318	114	
74	142	354	98	
54	134	142	314	
70	138	100	450	
98	82	164	314	
78	130	180	202	
96	114	232	162	
76	166	234	146	
44	158	348	186	
58	166	124	290	
56	126	190	250	
58	126	228	202	
56	118	234	202	
94	82	142	362	
46	146	186	282	
54	142	226	202	
50	170	184	242	
54	190	136	282	
54	158	190	234	
36	186	184	314	
70	142	148	250	
60	158	212	194	
34	134	278	322	
58	98	178	306	
114	158	188	162	
78	154	238	138	
70	178	266	130	
38	162	268	242	
48	178	230	210	
80	82	190	274	
90	166	216	138	
100	178	206	130	
36	194	278	234	
58	166	142	266	
66	86	144	442	
66	78	182	370	
64	130	326	130	
56	110	246	218	
46	106	204	378	
104	90	146	330	
66	166	166	218	
60	190	156	234	
56	86	220	306	
58	78	218	314	
42	118	278	274	
66	166	222	170	
58	226	178	218	
98	130	172	202	
70	82	188	306	
96	54	290	298	
58	102	156	338	
68	98	140	370	
54	186	162	250	
72	74	196	306	
74	166	118	266	
72	86	202	242	
80	94	200	226	
72	94	200	242	
66	154	134	274	
70	178	112	274	
84	106	212	202	
70	114	176	242	
70	90	226	234	
40	186	208	266	
76	170	226	146	
102	134	208	162	
64	74	210	346	
88	102	96	442	
54	186	228	178	
50	198	264	162	
70	106	142	330	
72	170	152	218	
84	66	310	234	
50	98	214	314	
48	98	188	410	
66	78	202	314	
72	90	186	274	
68	90	270	202	
64	158	298	130	
52	110	190	306	
68	154	174	202	
106	86	186	274	
52	134	310	170	
52	98	190	322	
70	106	230	202	
74	86	150	354	
44	194	202	242	
60	130	230	194	
90	150	258	122	
60	126	112	386	
32	174	264	282	
56	114	268	194	
80	94	348	154	
62	102	144	362	
90	134	156	226	
102	146	168	194	
74	138	100	338	
74	166	138	226	
60	146	122	338	
76	66	310	250	
82	146	304	114	
62	122	172	250	
60	166	144	258	
54	82	216	338	
62	126	210	194	
80	110	288	146	
76	114	318	130	
78	74	270	218	
50	118	250	226	
86	54	264	330	
56	134	134	322	
50	138	170	290	
40	162	294	218	
78	118	292	138	
72	58	302	330	
56	110	282	186	
76	50	370	338	
52	174	218	202	
108	162	82	442	
70	90	338	170	
70	90	188	274	
52	158	244	178	
92	118	188	202	
68	110	130	346	
88	70	174	346	
68	78	292	226	
46	142	270	202	
88	70	176	338	
80	158	212	154	
74	178	274	122	
114	138	114	290	
44	134	208	274	
44	150	204	266	
54	174	262	154	
56	178	236	162	
80	146	222	154	
58	150	272	162	
76	126	220	178	
64	154	294	138	
78	110	230	178	
74	142	124	290	
68	102	218	210	
56	130	196	234	
78	110	336	130	
38	158	172	354	
54	182	134	290	
78	178	108	258	
92	98	274	154	
96	114	290	130	
52	110	252	226	
78	142	176	202	
58	114	160	298	
100	98	132	330	
72	98	148	322	
58	182	310	130	
66	82	240	258	
58	154	188	218	
70	98	194	250	
38	186	186	298	
54	98	182	362	
38	142	214	306	
60	106	140	370	
74	54	248	394	
74	210	210	154	
80	94	158	298	
78	110	156	282	
82	110	128	338	
78	138	106	322	
126	218	76	418	
52	78	238	346	
64	150	126	290	
90	94	110	402	
50	114	166	434	
60	146	138	290	
64	154	274	146	
46	150	264	202	
54	194	134	282	
58	194	140	266	
56	74	238	378	
72	150	164	218	
44	130	246	258	
62	138	366	122	
72	110	106	442	
54	170	364	130	
86	162	294	106	
32	142	286	322	
56	118	150	322	
90	118	196	186	
88	126	196	194	
46	150	334	178	
44	162	262	210	
44	150	286	210	
48	158	276	186	
84	166	348	90	
62	114	234	194	
76	126	128	298	
54	166	226	186	
80	166	196	162	
40	178	148	338	
42	174	160	330	
72	182	182	186	
46	162	198	250	
80	114	286	146	
74	94	254	178	
70	102	232	202	
50	178	162	274	
52	198	294	146	
78	234	114	242	
56	222	182	218	
62	98	292	186	
98	134	180	194	
66	86	238	242	
46	138	154	330	
62	130	158	266	
106	138	116	290	
60	90	272	218	
78	150	88	394	
54	134	194	234	
92	166	258	114	
58	182	258	154	
108	254	324	82	
88	102	152	290	
58	138	278	162	
80	90	120	410	
78	78	144	394	
44	154	256	218	
44	182	206	250	
44	142	268	226	
92	178	182	154	
36	186	228	274	
40	154	324	210	
54	78	222	410	
54	138	210	218	
66	146	202	178	
52	182	254	170	
90	58	178	378	
86	58	172	394	
54	94	214	298	
72	146	132	266	
64	142	128	298	
70	98	162	306	
58	202	294	130	
68	114	230	194	
84	190	198	154	
64	142	152	258	
70	62	204	410	
86	122	246	154	
60	86	174	394	
92	110	206	202	
94	110	238	162	
84	146	258	130	
84	90	142	354	
70	114	128	338	
82	142	190	170	
92	82	150	346	
48	134	346	178	
52	130	360	154	
68	150	158	234	
60	82	228	298	
46	126	228	258	
48	142	204	242	
74	86	318	178	
72	86	326	178	
46	166	296	178	
44	178	260	210	
44	162	280	202	
90	110	144	290	
80	74	154	394	
58	142	134	306	
64	150	166	226	
60	110	140	346	
80	110	206	210	
52	78	292	306	
78	246	146	210	
70	98	250	194	
60	190	288	130	
64	146	120	330	
72	66	264	274	
58	154	122	306	
60	122	268	170	
86	118	150	266	
60	134	136	306	
64	138	244	170	
68	134	116	330	
62	94	188	290	
62	158	172	218	
46	138	172	314	
66	62	248	378	
60	90	226	274	
96	106	146	290	
46	178	350	162	
98	110	144	282	
66	122	358	122	
68	86	240	234	
40	106	274	322	
64	66	194	418	
82	230	102	250	
88	138	150	226	
80	178	240	130	
52	166	176	250	
70	166	104	306	
94	158	214	138	
78	98	200	234	
70	58	232	386	
62	170	264	146	
68	58	256	370	
70	62	226	338	
46	158	260	202	
40	158	180	314	
64	178	110	290	
44	166	308	186	
42	186	240	234	
72	90	146	362	
68	82	146	394	
78	86	302	186	
56	114	168	282	
76	98	176	266	
74	138	160	234	
54	166	116	314	
62	138	176	242	
84	222	110	234	
50	126	192	266	
90	254	132	194	
66	138	264	154	
46	182	136	346	
70	102	276	170	
46	194	182	242	
54	186	196	202	
68	94	172	298	
80	138	228	146	
66	142	294	138	
40	158	294	226	
72	102	332	154	
94	66	156	402	
50	122	244	226	
60	186	218	178	
68	142	188	202	
42	178	214	258	
78	54	254	378	
60	90	232	234	
46	158	164	290	
44	206	212	234	
56	90	252	266	
42	166	296	202	
62	102	280	186	
108	118	160	234	
62	170	310	122	
74	82	236	234	
82	82	150	354	
96	178	196	138	
68	70	294	258	
66	134	128	298	
72	118	140	298	
70	134	134	282	
62	122	134	330	
62	110	148	330	
36	126	328	290	
66	78	218	290	
80	74	292	210	
66	74	212	338	
90	190	204	138	
82	154	128	250	
58	106	276	194	
86	122	234	162	
56	186	230	170	
96	134	148	226	
100	154	132	226	
76	106	154	290	
76	150	154	218	
68	134	124	322	
46	182	336	162	
74	134	248	154	
72	70	212	274	
90	166	190	162	
78	50	346	354	
92	170	200	138	
48	146	218	226	
90	142	238	138	
56	110	190	258	
60	106	186	266	
90	50	246	362	
76	190	178	186	
74	178	100	298	
66	102	136	362	
82	102	306	146	
74	94	364	154	
88	174	232	122	
40	170	254	234	
94	254	110	226	
50	90	198	394	
70	134	228	178	
48	94	298	266	
102	182	164	170	
60	190	276	138	
62	150	164	242	
54	182	256	162	
60	142	170	226	
36	118	252	362	
46	194	214	218	
60	134	206	202	
36	146	254	282	
70	134	122	322	
38	158	244	258	
76	70	162	386	
68	98	184	274	
50	94	218	306	
68	130	162	242	
40	174	178	306	
78	126	232	162	
80	70	292	226	
56	154	318	138	
72	146	280	130	
50	154	244	202	
72	78	168	354	
48	170	270	178	
90	126	328	106	
92	138	340	98	
54	102	166	362	
64	146	218	186	
70	146	140	258	
104	86	130	378	
74	102	110	450	
74	106	104	402	
38	134	330	242	
40	214	236	234	
68	134	170	234	
80	110	110	370	
58	98	156	362	
54	186	168	242	
44	98	214	394	
58	130	156	274	
78	74	154	402	
82	158	364	90	
46	162	176	274	
50	198	126	298	
64	154	156	242	
52	142	336	154	
80	94	222	210	
106	154	84	442	
76	86	172	314	
102	106	106	378	
86	70	168	354	
42	130	248	274	
84	198	216	138	
56	130	186	250	
86	142	288	122	
52	142	180	258	
70	170	132	250	
58	162	180	226	
52	106	184	314	
72	214	118	250	
76	218	126	226	
68	98	224	218	
40	222	198	266	
60	150	238	178	
58	138	196	218	
52	226	162	250	
52	142	246	194	
48	146	244	210	
44	170	246	218	
54	154	224	202	
108	94	140	330	
64	154	354	114	
70	126	316	122	
74	134	352	106	
42	142	168	346	
56	102	284	210	
38	166	282	234	
76	122	236	170	
62	94	264	194	
72	102	184	250	
36	162	286	250	
66	102	152	322	
60	98	204	250	
74	122	136	298	
74	182	120	250	
78	66	258	266	
104	154	124	250	
92	162	184	154	
38	206	224	250	
76	54	272	362	
80	54	278	346	
84	54	300	306	
62	90	240	226	
58	102	222	226	
62	90	154	410	
42	170	368	170	
56	118	148	330	
48	158	130	338	
80	86	134	394	
62	166	316	122	
80	118	292	130	
58	94	308	194	
94	154	110	282	
70	134	234	170	
62	90	278	210	
106	158	190	162	
82	158	96	330	
62	126	202	210	
56	130	176	258	
70	110	194	226	
90	218	134	202	
78	186	136	226	
44	174	266	202	
68	130	304	130	
78	130	116	322	
92	106	164	258	
70	170	292	114	
94	166	234	122	
66	150	142	266	
74	94	128	394	
40	102	308	338	
40	150	226	266	
34	142	208	378	
68	102	310	162	
62	82	326	226	
58	114	140	354	
58	82	330	242	
34	178	178	354	
78	66	172	378	
82	94	340	154	
88	114	110	354	
88	126	114	306	
60	198	178	210	
52	106	256	226	
100	274	108	234	
36	162	256	274	
68	98	120	458	
62	214	216	170	
34	126	264	346	
36	166	252	266	
90	102	248	170	
64	178	106	306	
56	138	126	354	
40	166	300	210	
80	146	138	250	
62	94	152	370	
68	82	184	330	
64	86	344	202	
116	162	172	178	
68	102	142	346	
80	102	128	354	
94	118	182	210	
50	142	130	418	
74	62	270	298	
74	74	168	362	
66	150	278	138	
68	214	112	266	
90	138	210	162	
70	142	110	314	
80	78	346	186	
70	146	186	202	
76	114	310	138	
30	166	246	362	
46	162	274	194	
94	94	162	290	
84	134	344	106	
50	162	192	242	
84	98	104	442	
84	70	180	322	
90	74	204	274	
92	74	170	338	
70	162	290	122	
64	154	254	154	
56	170	188	218	
48	202	146	290	
60	146	166	250	
68	190	102	298	
84	134	302	114	
74	90	224	226	
68	106	154	298	
66	82	262	242	
70	74	162	378	
46	94	238	322	
80	166	122	242	
80	226	122	226	
68	82	206	274	
84	146	240	138	
82	66	154	458	
38	182	208	282	
40	166	176	322	
88	118	256	154	
38	158	226	282	
76	166	188	178	
74	62	216	362	
60	122	280	162	
52	138	164	274	
50	182	166	258	
50	162	152	290	
88	122	132	282	
98	118	126	306	
108	162	156	186	
74	146	104	314	
78	90	136	370	
104	98	142	322	
70	222	110	266	
78	106	110	386	
82	78	176	322	
76	54	316	338	
70	94	192	266	
68	90	166	330	
72	94	242	202	
62	102	158	330	
80	114	170	226	
62	106	134	410	
46	210	198	226	
60	186	284	138	
58	114	178	266	
66	166	98	338	
40	170	160	338	
76	102	312	154	
48	134	178	298	
64	86	156	386	
36	126	286	298	
98	122	136	274	
70	86	268	210	
98	126	138	250	
88	114	130	298	
78	130	238	154	
52	126	284	178	
78	162	280	114	
42	150	316	210	
62	170	364	114	
70	118	202	210	
80	182	228	138	
50	166	184	250	
100	138	278	114	
70	190	194	178	
74	62	234	322	
72	142	122	298	
74	70	210	282	
84	118	152	258	
42	106	260	338	
40	182	236	250	
70	110	128	354	
