7652
93	195	317	195	
141	199	119	395	
69	175	275	379	
69	167	271	419	
69	263	259	299	
145	87	355	491	
73	267	303	211	
61	175	337	387	
81	235	307	195	
71	163	303	331	
87	127	303	363	
75	179	387	243	
65	127	363	523	
63	135	393	507	
99	159	181	507	
67	167	285	347	
99	183	323	187	
91	239	359	155	
85	163	283	283	
93	151	317	251	
85	235	169	435	
73	263	183	467	
83	259	165	427	
97	159	375	203	
73	171	255	411	
73	171	259	387	
75	203	275	275	
141	115	275	323	
113	203	141	395	
81	151	263	355	
125	163	151	387	
87	275	179	363	
121	139	231	275	
101	135	333	251	
77	159	249	451	
113	151	221	299	
139	171	113	475	
137	179	115	483	
79	175	241	411	
83	175	261	291	
63	183	299	339	
93	111	283	491	
55	203	403	379	
99	143	237	355	
93	131	219	443	
119	147	163	459	
115	91	375	451	
91	183	243	259	
87	175	329	219	
89	203	245	259	
93	207	161	459	
129	211	363	131	
101	199	153	419	
115	179	375	163	
93	171	355	195	
81	179	243	323	
63	247	347	203	
69	219	365	211	
67	207	311	267	
95	115	357	339	
123	183	397	147	
119	167	175	315	
95	203	167	419	
65	171	387	315	
117	219	239	203	
81	147	265	339	
79	271	199	347	
83	263	193	363	
131	211	223	203	
95	263	217	251	
111	279	113	579	
111	235	325	147	
153	247	403	107	
87	179	185	539	
71	219	299	259	
141	79	405	531	
117	191	375	155	
89	175	279	259	
99	259	161	347	
73	275	261	283	
49	259	377	387	
73	231	273	251	
69	239	271	275	
113	223	179	275	
155	151	137	379	
53	267	335	379	
93	251	167	371	
97	271	157	387	
75	223	187	491	
61	239	351	243	
123	143	153	507	
109	167	159	515	
119	227	213	219	
135	183	195	243	
107	167	323	203	
121	103	247	507	
105	179	163	443	
103	155	191	427	
69	163	319	339	
99	107	311	451	
99	203	175	387	
97	179	201	331	
125	99	429	395	
79	135	365	315	
97	227	347	155	
97	147	205	467	
99	215	165	395	
63	267	365	195	
111	119	261	347	
125	147	199	315	
105	139	197	427	
93	175	177	515	
99	167	237	291	
61	191	329	323	
99	171	325	195	
187	271	79	683	
87	167	205	547	
73	127	343	435	
99	227	281	187	
85	155	261	323	
163	303	95	523	
105	115	215	499	
109	107	233	507	
145	155	187	267	
107	171	229	267	
77	175	261	331	
69	179	259	427	
73	191	253	339	
75	203	249	323	
113	99	331	443	
61	215	257	467	
97	135	219	419	
135	131	321	235	
71	155	295	387	
109	163	207	307	
85	199	337	195	
107	183	201	283	
65	239	197	523	
109	199	203	267	
93	123	245	435	
83	159	233	395	
81	171	279	283	
161	259	397	107	
61	251	201	499	
113	259	133	395	
85	223	207	315	
107	155	207	315	
105	179	207	299	
97	187	193	331	
129	107	351	347	
83	107	395	427	
69	231	225	411	
95	203	225	267	
143	207	121	371	
101	159	301	227	
103	207	295	171	
121	195	355	155	
79	183	205	531	
59	211	285	395	
73	235	235	347	
85	199	195	395	
135	135	199	315	
107	183	203	275	
107	107	267	427	
83	179	211	427	
117	179	299	195	
131	159	163	291	
105	99	345	475	
131	275	245	155	
71	183	263	387	
77	123	385	387	
71	247	227	363	
83	151	325	275	
69	219	233	387	
71	203	239	363	
81	183	279	259	
59	231	361	283	
69	219	275	307	
111	207	237	211	
111	187	249	211	
109	179	259	211	
87	179	279	251	
125	151	343	203	
81	187	245	299	
143	203	181	235	
193	291	69	779	
67	219	205	531	
127	87	483	403	
73	239	291	243	
79	187	211	467	
69	231	209	459	
81	191	201	459	
115	247	313	147	
71	187	249	371	
75	187	233	371	
83	219	259	243	
99	163	277	251	
93	231	313	171	
71	271	201	395	
123	151	159	379	
71	239	171	539	
111	147	391	195	
107	151	265	251	
71	171	255	435	
79	271	347	171	
65	219	325	267	
101	255	163	347	
141	287	231	155	
119	263	105	539	
95	227	263	203	
115	255	297	147	
83	215	247	251	
71	167	325	307	
73	291	227	323	
93	131	285	307	
97	171	219	307	
79	195	249	291	
131	159	161	339	
119	215	139	395	
57	267	313	307	
97	167	327	219	
127	179	147	347	
99	175	185	387	
131	191	127	395	
123	271	107	499	
97	139	255	323	
73	215	313	227	
137	199	111	451	
121	271	385	115	
101	99	351	515	
149	195	219	203	
85	215	199	363	
123	203	137	371	
97	171	243	291	
149	271	95	579	
125	219	327	131	
125	243	207	211	
153	79	347	539	
69	143	325	427	
109	183	209	267	
85	195	247	275	
93	175	269	251	
125	223	475	115	
117	91	363	515	
125	187	367	155	
67	231	219	459	
109	279	155	323	
97	131	225	411	
109	239	187	267	
73	163	267	387	
85	203	175	475	
77	311	265	243	
71	279	185	475	
95	203	321	179	
83	195	357	171	
89	195	361	163	
77	159	267	339	
107	171	317	203	
173	307	85	547	
169	287	95	507	
63	243	233	419	
157	83	337	523	
55	259	243	515	
129	195	143	339	
93	283	207	275	
113	231	189	251	
109	187	191	291	
137	91	457	387	
103	231	131	491	
139	103	449	339	
135	195	265	179	
129	267	203	203	
119	203	369	139	
87	251	463	139	
121	115	231	403	
107	143	187	427	
99	211	151	435	
77	191	263	307	
77	155	263	419	
95	227	145	467	
123	155	149	411	
129	79	457	579	
121	79	473	547	
79	199	209	435	
81	215	221	323	
61	143	403	499	
63	159	349	379	
69	187	307	291	
89	151	241	363	
113	191	219	227	
107	171	261	227	
87	243	133	515	
133	223	405	115	
133	251	215	187	
69	215	299	267	
63	223	323	275	
65	219	357	259	
77	195	239	323	
137	195	287	163	
71	223	325	227	
135	167	171	259	
65	287	289	275	
87	147	247	355	
85	227	325	179	
121	139	211	299	
101	127	251	323	
121	291	229	187	
105	227	125	523	
117	135	219	339	
129	147	221	251	
163	75	433	547	
95	239	339	155	
89	135	257	355	
71	247	417	179	
127	155	143	451	
129	263	251	155	
99	151	199	403	
85	259	237	251	
121	163	215	259	
115	147	179	395	
85	167	241	355	
79	159	309	307	
95	155	287	259	
117	183	137	443	
93	179	337	187	
79	235	429	155	
73	235	325	211	
137	187	243	179	
113	199	153	331	
99	187	171	427	
53	279	353	275	
85	147	217	523	
77	255	185	419	
75	239	209	363	
109	119	299	315	
69	223	221	451	
137	207	109	443	
133	87	375	467	
83	163	237	387	
135	175	145	315	
93	147	233	371	
129	183	147	331	
125	235	285	147	
125	135	189	355	
79	179	271	291	
79	187	287	267	
65	171	273	539	
107	111	321	355	
107	111	335	339	
67	183	271	323	
119	187	143	379	
67	179	299	299	
105	163	239	267	
143	99	269	451	
103	195	155	419	
97	199	157	443	
147	191	183	243	
79	199	267	275	
125	143	305	227	
147	215	179	219	
77	291	253	251	
141	167	209	235	
141	151	149	331	
111	155	231	267	
97	131	257	347	
99	131	237	395	
87	223	175	411	
121	155	179	323	
117	231	229	195	
109	219	259	187	
93	203	193	331	
125	91	383	443	
93	271	189	315	
167	227	103	579	
129	99	347	411	
59	187	299	363	
93	175	319	211	
83	235	161	467	
133	191	165	259	
159	327	81	659	
127	127	189	355	
65	171	307	363	
117	211	311	155	
53	267	349	323	
53	275	249	659	
125	111	305	331	
91	211	345	171	
89	239	135	515	
153	303	259	131	
129	187	117	491	
109	135	255	291	
151	71	539	579	
137	87	325	611	
115	243	423	123	
97	247	169	339	
89	147	225	467	
95	187	175	451	
97	151	279	259	
91	167	295	243	
79	215	225	347	
125	183	191	259	
67	255	369	195	
121	147	193	323	
119	155	157	419	
99	143	289	267	
117	179	171	323	
79	131	357	331	
67	275	199	459	
107	187	181	331	
159	179	117	411	
91	187	189	379	
101	235	175	339	
115	227	321	155	
69	135	337	459	
71	263	287	251	
67	131	333	499	
113	271	137	379	
63	183	281	395	
103	143	209	379	
65	183	267	387	
105	163	199	315	
161	231	99	603	
83	159	297	283	
61	203	271	395	
73	159	311	307	
103	183	185	363	
103	231	135	427	
85	219	223	267	
97	123	251	411	
77	235	165	515	
83	115	331	427	
55	267	349	283	
71	159	299	339	
105	127	211	451	
113	279	149	339	
133	151	195	283	
59	243	287	355	
75	167	405	251	
81	155	289	315	
77	215	203	395	
155	83	347	507	
161	75	369	579	
59	175	299	411	
131	179	147	339	
83	147	281	323	
111	187	211	251	
89	147	309	275	
91	163	271	275	
51	291	369	291	
125	219	133	379	
123	175	379	163	
135	131	177	339	
115	259	115	483	
159	235	97	595	
111	115	223	435	
169	271	89	587	
89	111	385	411	
59	239	291	355	
93	143	251	339	
67	147	355	387	
99	123	253	403	
59	239	335	291	
73	219	217	411	
115	175	287	203	
107	227	183	283	
105	123	259	331	
111	99	371	427	
141	207	289	155	
111	131	191	515	
131	139	247	259	
115	143	247	251	
83	155	241	387	
131	263	243	163	
95	195	231	267	
101	151	259	283	
81	223	207	363	
105	235	175	323	
129	163	141	403	
121	175	151	379	
53	243	391	323	
139	247	389	115	
123	171	159	347	
105	107	319	387	
67	187	263	411	
119	135	213	339	
69	207	221	531	
